match_id,season,grade,round_type,round,full_round,match_date,home_team_id,away_team_id,home_goals,away_goals,status
,2025,reserve_grade,regular,11,Round 11,2025-06-07 03:00:00,Homenetmen Antranig FC,Pennant Hills FC,0,6,complete
,2025,reserve_grade,regular,11,Round 11,2025-06-07 03:00:00,Normanhurst Eagles FC,Macquarie Dragons FC,1,0,complete
,2025,first_grade,regular,11,Round 11,2025-06-07 05:00:00,Epping Eastwood FC,West Pennant Hills Cherrybrook FC,5,1,complete
,2025,first_grade,regular,11,Round 11,2025-06-07 05:00:00,West Ryde Rovers FC,Eastwood St Andrews FC,2,1,complete
,2025,first_grade,regular,11,Round 11,2025-06-07 05:00:00,Putney Rangers FC,Epping FC,2,1,complete
,2025,first_grade,regular,11,Round 11,2025-06-07 05:00:00,Homenetmen Antranig FC,Pennant Hills FC,4,3,complete
,2025,first_grade,regular,11,Round 11,2025-06-07 05:00:00,Normanhurst Eagles FC,Macquarie Dragons FC,2,1,complete
,2025,reserve_grade,regular,12,Round 12,2025-06-14 03:00:00,Eastwood St Andrews FC,Epping Eastwood FC,0,2,complete
,2025,reserve_grade,regular,12,Round 12,2025-06-14 03:00:00,West Pennant Hills Cherrybrook FC,Putney Rangers FC,2,0,complete
,2025,reserve_grade,regular,12,Round 12,2025-06-14 03:00:00,Pennant Hills FC,West Ryde Rovers FC,0,3,complete
,2025,reserve_grade,regular,12,Round 12,2025-06-14 03:00:00,Epping FC,Normanhurst Eagles FC,3,0,complete
,2025,reserve_grade,regular,12,Round 12,2025-06-14 03:00:00,Macquarie Dragons FC,Homenetmen Antranig FC,2,3,complete
,2025,first_grade,regular,12,Round 12,2025-06-14 05:00:00,Eastwood St Andrews FC,Epping Eastwood FC,2,1,complete
,2025,first_grade,regular,12,Round 12,2025-06-14 05:00:00,West Pennant Hills Cherrybrook FC,Putney Rangers FC,5,0,complete
,2025,first_grade,regular,12,Round 12,2025-06-14 05:00:00,Pennant Hills FC,West Ryde Rovers FC,1,3,complete
,2025,first_grade,regular,12,Round 12,2025-06-14 05:00:00,Epping FC,Normanhurst Eagles FC,0,2,complete
,2025,first_grade,regular,12,Round 12,2025-06-14 05:00:00,Macquarie Dragons FC,Homenetmen Antranig FC,2,2,complete
,2025,reserve_grade,regular,13,Round 13,2025-06-21 03:00:00,Epping Eastwood FC,Putney Rangers FC,9,0,complete
,2025,reserve_grade,regular,13,Round 13,2025-06-21 03:00:00,Eastwood St Andrews FC,Pennant Hills FC,1,3,complete
,2025,reserve_grade,regular,13,Round 13,2025-06-21 03:00:00,Normanhurst Eagles FC,West Pennant Hills Cherrybrook FC,0,3,complete
,2025,reserve_grade,regular,13,Round 13,2025-06-21 03:00:00,West Ryde Rovers FC,Macquarie Dragons FC,9,2,complete
,2025,reserve_grade,regular,13,Round 13,2025-06-21 03:00:00,Homenetmen Antranig FC,Epping FC,1,5,complete
,2025,first_grade,regular,13,Round 13,2025-06-21 05:00:00,Epping Eastwood FC,Putney Rangers FC,1,0,complete
,2025,first_grade,regular,13,Round 13,2025-06-21 05:00:00,Eastwood St Andrews FC,Pennant Hills FC,3,0,complete
,2025,first_grade,regular,13,Round 13,2025-06-21 05:00:00,Normanhurst Eagles FC,West Pennant Hills Cherrybrook FC,0,4,complete
,2025,first_grade,regular,13,Round 13,2025-06-21 05:00:00,West Ryde Rovers FC,Macquarie Dragons FC,3,0,complete
,2025,first_grade,regular,13,Round 13,2025-06-21 05:00:00,Homenetmen Antranig FC,Epping FC,0,3,complete
,2025,reserve_grade,regular,14,Round 14,2025-06-28 03:00:00,Pennant Hills FC,Epping Eastwood FC,1,1,complete
,2025,reserve_grade,regular,14,Round 14,2025-06-28 03:00:00,Putney Rangers FC,Normanhurst Eagles FC,1,4,complete
,2025,reserve_grade,regular,14,Round 14,2025-06-28 03:00:00,Macquarie Dragons FC,Eastwood St Andrews FC,0,6,complete
,2025,reserve_grade,regular,14,Round 14,2025-06-28 03:00:00,West Pennant Hills Cherrybrook FC,Homenetmen Antranig FC,8,0,complete
,2025,reserve_grade,regular,14,Round 14,2025-06-28 03:00:00,Epping FC,West Ryde Rovers FC,3,1,complete
,2025,first_grade,regular,14,Round 14,2025-06-28 05:00:00,Pennant Hills FC,Epping Eastwood FC,0,2,complete
,2025,first_grade,regular,14,Round 14,2025-06-28 05:00:00,Putney Rangers FC,Normanhurst Eagles FC,1,0,complete
,2025,first_grade,regular,14,Round 14,2025-06-28 05:00:00,Macquarie Dragons FC,Eastwood St Andrews FC,0,2,complete
,2025,first_grade,regular,14,Round 14,2025-06-28 05:00:00,West Pennant Hills Cherrybrook FC,Homenetmen Antranig FC,7,0,complete
,2025,first_grade,regular,14,Round 14,2025-06-28 05:00:00,Epping FC,West Ryde Rovers FC,1,3,complete
,2025,reserve_grade,regular,15,Round 15,2025-07-05 03:00:00,Pennant Hills FC,Macquarie Dragons FC,6,0,complete
,2025,reserve_grade,regular,15,Round 15,2025-07-05 03:00:00,Homenetmen Antranig FC,Putney Rangers FC,2,1,complete
,2025,reserve_grade,regular,15,Round 15,2025-07-05 03:00:00,Eastwood St Andrews FC,Epping FC,2,0,complete
,2025,reserve_grade,regular,15,Round 15,2025-07-05 03:00:00,West Ryde Rovers FC,West Pennant Hills Cherrybrook FC,1,0,complete
,2025,first_grade,regular,15,Round 15,2025-07-05 05:00:00,Pennant Hills FC,Macquarie Dragons FC,3,1,complete
,2025,first_grade,regular,15,Round 15,2025-07-05 05:00:00,Homenetmen Antranig FC,Putney Rangers FC,6,1,complete
,2025,first_grade,regular,15,Round 15,2025-07-05 05:00:00,Eastwood St Andrews FC,Epping FC,0,0,complete
,2025,first_grade,regular,15,Round 15,2025-07-05 05:00:00,West Ryde Rovers FC,West Pennant Hills Cherrybrook FC,1,1,complete
,2025,reserve_grade,regular,15,Round 15,2025-07-17 09:30:00,Epping Eastwood FC,Normanhurst Eagles FC,4,0,complete
,2025,first_grade,regular,15,Round 15,2025-07-17 10:20:00,Epping Eastwood FC,Normanhurst Eagles FC,1,0,complete
,2025,reserve_grade,regular,16,Round 16,2025-07-12 03:00:00,Macquarie Dragons FC,Epping Eastwood FC,2,3,complete
,2025,reserve_grade,regular,16,Round 16,2025-07-12 03:00:00,Normanhurst Eagles FC,Homenetmen Antranig FC,0,2,complete
,2025,reserve_grade,regular,16,Round 16,2025-07-12 03:00:00,Epping FC,Pennant Hills FC,5,1,complete
,2025,reserve_grade,regular,16,Round 16,2025-07-12 03:00:00,Putney Rangers FC,West Ryde Rovers FC,1,6,complete
,2025,reserve_grade,regular,16,Round 16,2025-07-12 03:00:00,West Pennant Hills Cherrybrook FC,Eastwood St Andrews FC,3,1,complete
,2025,first_grade,regular,16,Round 16,2025-07-12 05:00:00,Macquarie Dragons FC,Epping Eastwood FC,1,2,complete
,2025,first_grade,regular,16,Round 16,2025-07-12 05:00:00,Normanhurst Eagles FC,Homenetmen Antranig FC,1,3,complete
,2025,first_grade,regular,16,Round 16,2025-07-12 05:00:00,Epping FC,Pennant Hills FC,4,1,complete
,2025,first_grade,regular,16,Round 16,2025-07-12 05:00:00,Putney Rangers FC,West Ryde Rovers FC,2,6,complete
,2025,first_grade,regular,16,Round 16,2025-07-12 05:00:00,West Pennant Hills Cherrybrook FC,Eastwood St Andrews FC,1,2,complete
,2025,reserve_grade,regular,17,Round 17,2025-07-19 03:00:00,Epping Eastwood FC,Homenetmen Antranig FC,3,0,complete
,2025,reserve_grade,regular,17,Round 17,2025-07-19 03:00:00,Macquarie Dragons FC,Epping FC,0,2,complete
,2025,reserve_grade,regular,17,Round 17,2025-07-19 03:00:00,West Ryde Rovers FC,Normanhurst Eagles FC,2,0,complete
,2025,reserve_grade,regular,17,Round 17,2025-07-19 03:00:00,Pennant Hills FC,West Pennant Hills Cherrybrook FC,2,3,complete
,2025,reserve_grade,regular,17,Round 17,2025-07-19 03:00:00,Eastwood St Andrews FC,Putney Rangers FC,5,0,complete
,2025,first_grade,regular,17,Round 17,2025-07-19 05:00:00,Epping Eastwood FC,Homenetmen Antranig FC,3,0,complete
,2025,first_grade,regular,17,Round 17,2025-07-19 05:00:00,Macquarie Dragons FC,Epping FC,1,2,complete
,2025,first_grade,regular,17,Round 17,2025-07-19 05:00:00,West Ryde Rovers FC,Normanhurst Eagles FC,4,1,complete
,2025,first_grade,regular,17,Round 17,2025-07-19 05:00:00,Pennant Hills FC,West Pennant Hills Cherrybrook FC,0,5,complete
,2025,first_grade,regular,17,Round 17,2025-07-19 05:00:00,Eastwood St Andrews FC,Putney Rangers FC,3,0,complete
,2025,reserve_grade,regular,18,Round 18,2025-07-26 03:00:00,Epping FC,Epping Eastwood FC,1,1,complete
,2025,reserve_grade,regular,18,Round 18,2025-07-26 03:00:00,Homenetmen Antranig FC,West Ryde Rovers FC,0,15,complete
,2025,reserve_grade,regular,18,Round 18,2025-07-26 03:00:00,West Pennant Hills Cherrybrook FC,Macquarie Dragons FC,3,0,complete
,2025,reserve_grade,regular,18,Round 18,2025-07-26 03:00:00,Normanhurst Eagles FC,Eastwood St Andrews FC,0,1,complete
,2025,reserve_grade,regular,18,Round 18,2025-07-26 03:00:00,Putney Rangers FC,Pennant Hills FC,1,6,complete
,2025,first_grade,regular,18,Round 18,2025-07-26 05:00:00,Epping FC,Epping Eastwood FC,2,3,complete
,2025,first_grade,regular,18,Round 18,2025-07-26 05:00:00,Homenetmen Antranig FC,West Ryde Rovers FC,0,6,complete
,2025,first_grade,regular,18,Round 18,2025-07-26 05:00:00,West Pennant Hills Cherrybrook FC,Macquarie Dragons FC,8,0,complete
,2025,first_grade,regular,18,Round 18,2025-07-26 05:00:00,Normanhurst Eagles FC,Eastwood St Andrews FC,1,2,complete
,2025,first_grade,regular,18,Round 18,2025-07-26 05:00:00,Putney Rangers FC,Pennant Hills FC,0,5,complete
,2025,reserve_grade,finals,101,Finals 1#1,2025-08-16 05:15:00,Epping FC,West Ryde Rovers FC,1,4,complete
,2025,first_grade,finals,101,Finals 1#1,2025-08-16 07:30:00,Epping Eastwood FC,Eastwood St Andrews FC,0,0,complete
,2025,reserve_grade,finals,102,Finals 1#2,2025-08-16 05:15:00,West Pennant Hills Cherrybrook FC,Epping Eastwood FC,4,4,complete
,2025,first_grade,finals,102,Finals 1#2,2025-08-16 09:45:00,West Pennant Hills Cherrybrook FC,West Ryde Rovers FC,4,0,complete
,2025,reserve_grade,finals,104,Finals 2#4,2025-08-23 07:15:00,Epping FC,Epping Eastwood FC,0,3,complete
,2025,first_grade,finals,104,Finals 2#4,2025-08-23 09:30:00,Epping Eastwood FC,West Pennant Hills Cherrybrook FC,3,3,complete
,2025,reserve_grade,finals,105,Finals 3#5,2025-08-30 02:30:00,West Ryde Rovers FC,Epping Eastwood FC,2,2,complete
,2025,first_grade,finals,105,Finals 3#5,2025-08-30 05:00:00,Eastwood St Andrews FC,Epping Eastwood FC,0,1,complete
