K_FACTOR_INITIAL,K_FACTOR_SETTLED,K_TRANSITION_GAMES,HOME_FIELD_ADVANTAGE,MOV_C1,MOV_C2,PRIOR_REGRESSION_FACTOR,RESET_PLAYED_PER_SEASON,ELO_TO_GOAL_RATIO,XG_ASYMMETRY_FACTOR,XG_BLEND_WEIGHT,MIN_XG,brier_F1,brier_F2,brier_F3,logloss_F1,logloss_F2,logloss_F3,accuracy_F1,accuracy_F2,accuracy_F3,n_F1,n_F2,n_F3,brier_mean,logloss_mean,accuracy_mean
40,35,15,30,0.001,2.0,0.4,False,75,0.75,0.5,0.2,0.5761475049337506,0.5988430972610912,0.4820209067433763,0.9804116899035012,1.0022061954834878,0.8337504807372823,0.5319148936170213,0.5483870967741935,0.6170212765957447,94,93,94,0.5404320020022337,0.917978338110385,0.5827041866849691
40,35,15,30,0.001,2.0,0.4,False,75,0.75,0.5,0.3,0.5761712729682668,0.5988430972610912,0.4820209067433763,0.9805500252591612,1.0022061954834878,0.8337504807372823,0.5319148936170213,0.5483870967741935,0.6170212765957447,94,93,94,0.5404320020022337,0.917978338110385,0.5827041866849691
30,35,15,30,0.002,2.0,0.4,False,75,0.75,0.5,0.2,0.5762265639630018,0.5983358461958292,0.4825348506073403,0.9790369511293198,1.0014816590035267,0.834376414411218,0.5319148936170213,0.5483870967741935,0.6170212765957447,94,93,94,0.5404353484015848,0.9179290367073724,0.5827041866849691
30,35,15,30,0.002,2.0,0.4,False,75,0.75,0.5,0.3,0.576252718519033,0.5983358461958292,0.4825348506073403,0.9791816464980514,1.0014816590035267,0.834376414411218,0.5319148936170213,0.5483870967741935,0.6170212765957447,94,93,94,0.5404353484015848,0.9179290367073724,0.5827041866849691
40,35,15,30,0.002,2.0,0.4,False,50,0.75,0.65,0.2,0.5785678839025916,0.6013242431436369,0.4796366805039092,0.9878901245229802,1.00609517495611,0.8301448491779394,0.5319148936170213,0.5483870967741935,0.6170212765957447,94,93,94,0.5404804618237731,0.9181200120670248,0.5827041866849691
40,35,15,30,0.002,2.0,0.4,False,50,0.75,0.65,0.3,0.5785909686037431,0.6013242431436369,0.4796366805039092,0.9880370768889899,1.00609517495611,0.8301448491779394,0.5319148936170213,0.5483870967741935,0.6170212765957447,94,93,94,0.5404804618237731,0.9181200120670248,0.5827041866849691
40,35,10,30,0.001,2.0,0.4,False,75,0.75,0.5,0.2,0.5762233775325889,0.598915849704713,0.482066462786105,0.9804571977368565,1.0023063484706847,0.8338263229746773,0.5319148936170213,0.5483870967741935,0.6170212765957447,94,93,94,0.540491156245409,0.918066335722681,0.5827041866849691
40,35,10,30,0.001,2.0,0.4,False,75,0.75,0.5,0.3,0.57624733989495,0.598915849704713,0.482066462786105,0.9805960629273078,1.0023063484706847,0.8338263229746773,0.5319148936170213,0.5483870967741935,0.6170212765957447,94,93,94,0.540491156245409,0.918066335722681,0.5827041866849691
40,35,10,30,0.002,2.0,0.4,False,50,0.75,0.65,0.3,0.5786201951956493,0.6013746957016693,0.47965556045270136,0.9879820712523398,1.0061593391643033,0.8301776227168031,0.5319148936170213,0.5483870967741935,0.6170212765957447,94,93,94,0.5405151280771854,0.9181684809405533,0.5827041866849691
40,35,10,30,0.002,2.0,0.4,False,50,0.75,0.65,0.2,0.5785980633899936,0.6013746957016693,0.47965556045270136,0.9878405273380652,1.0061593391643033,0.8301776227168031,0.5319148936170213,0.5483870967741935,0.6170212765957447,94,93,94,0.5405151280771854,0.9181684809405533,0.5827041866849691
