K_FACTOR_INITIAL,K_FACTOR_SETTLED,K_TRANSITION_GAMES,HOME_FIELD_ADVANTAGE,MOV_C1,MOV_C2,PRIOR_REGRESSION_FACTOR,RESET_PLAYED_PER_SEASON,ELO_TO_GOAL_RATIO,XG_ASYMMETRY_FACTOR,XG_BLEND_WEIGHT,MIN_XG,brier_F1,brier_F2,brier_F3,logloss_F1,logloss_F2,logloss_F3,accuracy_F1,accuracy_F2,accuracy_F3,n_F1,n_F2,n_F3,brier_mean,logloss_mean,accuracy_mean
50,20,15,60,0.0005,4.0,0.1,False,125,0.65,0.35,0.3,0.5712158931636084,0.6028211461283005,0.5337717764554148,0.96626441719015,1.0077980826808262,0.9052596905337489,0.5957446808510638,0.4838709677419355,0.574468085106383,94,93,94,0.5682964612918577,0.9565288866072875,0.5291695264241593
50,25,15,50,0.0005,2.0,0.2,False,50,0.65,0.35,0.1,0.5783937969379943,0.630491257824658,0.5061253449305626,1.0207400024732078,1.0810690951270285,0.873771811515265,0.574468085106383,0.5268817204301075,0.5851063829787234,94,93,94,0.5683083013776102,0.9774204533211468,0.5559940517044155
60,30,5,60,0.0005,2.0,0.3,True,75,0.65,0.35,0.2,0.5790205752568772,0.6181515931161333,0.5185048171046484,0.9953940615092993,1.0499263900824785,0.899515774440761,0.5531914893617021,0.5268817204301075,0.5957446808510638,94,93,94,0.5683282051103908,0.9747210822616197,0.5613132006405857
40,25,10,30,0.002,2.0,0.1,False,50,1.0,0.5,0.2,0.5869009020558567,0.643337529946896,0.493611641966833,1.0323648493313904,1.1153480032284786,0.8632920851121799,0.5212765957446809,0.5053763440860215,0.6276595744680851,94,93,94,0.5684745859568645,0.9893200441703293,0.5665179592770533
40,30,15,60,0.001,2.0,0.1,True,75,0.5,0.5,0.3,0.5745003381779762,0.6129080176023145,0.5240604023370673,0.978408949650546,1.0312576038238461,0.8999342210046601,0.574468085106383,0.4946236559139785,0.5957446808510638,94,93,94,0.568484209969691,0.9655959124142531,0.5451841683825212
40,35,5,30,0.0005,4.0,0.4,True,50,0.85,0.2,0.1,0.5805871760225786,0.6262244799864052,0.5107845150751174,1.0187313519612782,1.0704484169888366,0.8843278992828265,0.574468085106383,0.5268817204301075,0.574468085106383,94,93,94,0.5685044975307613,0.9773881581358316,0.5506749027682453
30,20,8,30,0.002,3.0,0.1,False,125,0.5,0.65,0.2,0.5902103572654498,0.6076914743857272,0.5295237712148455,0.9922104129863665,1.0142251188478457,0.8983221357517642,0.5106382978723404,0.5268817204301075,0.6170212765957447,94,93,94,0.5686076228002863,0.9562736272998049,0.5719514985129261
60,20,10,40,0.0005,4.0,0.1,False,125,0.65,0.2,0.3,0.5742560522900918,0.6042844119431277,0.5331373144257434,0.970619926498696,1.0096887619298032,0.90481971614978,0.574468085106383,0.5053763440860215,0.5851063829787234,94,93,94,0.5687108631844355,0.9572542390397916,0.5452413635323725
50,35,15,50,0.0005,4.0,0.3,True,100,0.75,0.35,0.1,0.5742684049242635,0.6091565233637819,0.5283113122777691,0.9737309908241546,1.0207044674261463,0.9028410195664164,0.5957446808510638,0.5161290322580645,0.5638297872340425,94,93,94,0.5687339178207755,0.9617727434962813,0.5399794097460535
30,35,5,30,0.002,2.0,0.4,True,125,0.85,0.5,0.3,0.5878471470891588,0.6106173395880619,0.5269470587191704,0.9954836074214148,1.0213973944043218,0.9013704547529563,0.5425531914893617,0.5268817204301075,0.6170212765957447,94,93,94,0.5687821991536162,0.9613839245786391,0.5719514985129261
30,20,5,30,0.0005,3.0,0.1,False,125,0.5,0.5,0.3,0.5887267701042923,0.6074316485233087,0.530200027540094,0.9902369787250238,1.013937397851042,0.9000000537388029,0.5212765957446809,0.5161290322580645,0.6170212765957447,94,93,94,0.5688158380317013,0.9569687257949224,0.5665751544269046
40,20,15,40,0.002,3.0,0.3,True,50,0.65,0.5,0.3,0.578988741630885,0.6174102046595299,0.5202430481265442,0.9918513011556199,1.0437549943192708,0.9010125413700362,0.5531914893617021,0.5268817204301075,0.574468085106383,94,93,94,0.568826626393037,0.9723837678446534,0.5506749027682453
30,25,15,30,0.002,4.0,0.2,False,125,0.65,0.2,0.1,0.5829393165239143,0.6059481789928128,0.5317091387371188,0.9824665897120731,1.0119956334991385,0.9028325636479233,0.5851063829787234,0.5483870967741935,0.6063829787234043,94,93,94,0.5688286588649658,0.9574140985735309,0.5773850377487989
50,25,15,60,0.001,4.0,0.3,False,100,0.85,0.35,0.1,0.5667774689444105,0.606631155799689,0.5311097207158615,0.9592718578753667,1.013941590806488,0.9012655723598005,0.6170212765957447,0.5053763440860215,0.574468085106383,94,93,94,0.5688704382577752,0.9576035815831443,0.5399222145962023
50,30,15,50,0.0005,4.0,0.4,True,100,0.65,0.2,0.2,0.576725641882893,0.606502853544209,0.5312485952706976,0.9748526448056972,1.014300143171458,0.9044162546183857,0.5957446808510638,0.5161290322580645,0.5851063829787234,94,93,94,0.5688757244074533,0.9593581988949218,0.550617707618394
40,25,5,30,0.001,3.0,0.3,False,125,0.5,0.35,0.3,0.5883849076756031,0.6067071662812674,0.5310448291034755,0.9898095789076735,1.0129906687862569,0.901664836780784,0.5212765957446809,0.5376344086021505,0.6170212765957447,94,93,94,0.5688759976923714,0.9573277527835204,0.5773278425989476
50,30,8,50,0.001,3.0,0.3,True,100,0.65,0.35,0.2,0.576344150738051,0.6081761357022393,0.5296739097969195,0.9761955989715182,1.0182797603179659,0.9048554435523377,0.5851063829787234,0.5161290322580645,0.574468085106383,94,93,94,0.5689250227495795,0.9615676019351518,0.5452985586822238
50,30,10,50,0.001,4.0,0.3,False,50,0.65,0.35,0.3,0.5701185105899736,0.6168963682602467,0.5210218377276745,0.9685294819633942,1.035264338111345,0.8876078683667441,0.6170212765957447,0.5268817204301075,0.5851063829787234,94,93,94,0.5689591029939607,0.9614361032390446,0.5559940517044155
30,35,5,30,0.0005,2.0,0.4,True,50,0.65,0.65,0.2,0.5873355003638561,0.6173686881642785,0.5205625993269164,1.009947563903499,1.0407761356198264,0.9017137650639632,0.5425531914893617,0.5268817204301075,0.6170212765957447,94,93,94,0.5689656437455974,0.9712449503418947,0.5719514985129261
30,25,8,60,0.002,2.0,0.2,True,100,0.5,0.2,0.1,0.5725643072016426,0.6076111380789941,0.5303267352147953,0.9691315968960363,1.0160935801927273,0.9025944689396389,0.5957446808510638,0.5161290322580645,0.574468085106383,94,93,94,0.5689689366468947,0.9593440245661831,0.5452985586822238
40,25,8,40,0.001,3.0,0.1,True,75,0.85,0.35,0.2,0.5704381667951633,0.6237077579709985,0.5142540773545589,0.9767258466073331,1.0556603398252873,0.8875115225261513,0.5638297872340425,0.5053763440860215,0.6063829787234043,94,93,94,0.5689809176627787,0.9715859311757193,0.5558796614047129
30,35,8,30,0.0005,2.0,0.2,True,50,0.65,0.2,0.3,0.5826952011224037,0.6408883934005468,0.49733129787359015,1.0257971141420719,1.1048108002871204,0.8760983600043997,0.5212765957446809,0.5053763440860215,0.6382978723404256,94,93,94,0.5691098456370685,0.99045458014576,0.5718371082132235
50,20,10,50,0.0005,4.0,0.1,False,125,0.5,0.8,0.1,0.5897704975607398,0.6071417686618563,0.5311505991349338,0.991604425706575,1.013459976735903,0.8995329975503988,0.5,0.5053763440860215,0.6170212765957447,94,93,94,0.5691461838983951,0.9564964871431509,0.5611988103408831
40,20,8,40,0.002,3.0,0.1,True,125,1.0,0.35,0.3,0.5735833226198193,0.6121007240879954,0.5262817635069863,0.9722549003877632,1.0242052634589662,0.900687751592833,0.5638297872340425,0.4731182795698925,0.6063829787234043,94,93,94,0.5691912437974909,0.9624465075258997,0.5397506291466484
40,35,5,30,0.002,2.0,0.1,False,50,0.75,0.35,0.2,0.5915449532946115,0.6472639173458702,0.4911569133333368,1.044386126023877,1.120923641665184,0.8685997954132848,0.5319148936170213,0.5161290322580645,0.6382978723404256,94,93,94,0.5692104153396035,0.9947617185392343,0.577213452299245
30,35,5,30,0.002,2.0,0.3,True,100,0.65,0.5,0.3,0.5866402710252338,0.6116988224894928,0.5267665550375447,0.9935560950463026,1.0233036934144162,0.9010546133783556,0.5319148936170213,0.5268817204301075,0.6276595744680851,94,93,94,0.5692326887635187,0.9621791533963859,0.5772706474490963
50,35,10,30,0.001,4.0,0.3,True,100,0.5,0.2,0.3,0.5853479134406528,0.6071903451422646,0.5313005278001962,0.9868556255897646,1.0141413234912278,0.904480340064964,0.5425531914893617,0.4946236559139785,0.6276595744680851,94,93,94,0.5692454364712304,0.9593108317780958,0.5611416151910318
50,30,15,50,0.001,4.0,0.3,False,100,1.0,0.2,0.3,0.5682796144635448,0.6133958911217169,0.5251688791732916,0.9631904939160584,1.0271258827266705,0.8928122321664285,0.6063829787234043,0.5161290322580645,0.5638297872340425,94,93,94,0.5692823851475042,0.9599690574465495,0.5399794097460535
60,35,5,40,0.001,4.0,0.1,True,75,0.85,0.35,0.2,0.5707331360686487,0.6231382086563716,0.515433081225424,0.9773395652106874,1.0554791247420618,0.8891005498422557,0.5638297872340425,0.5161290322580645,0.5957446808510638,94,93,94,0.5692856449408978,0.9722898372921588,0.5559368565545642
50,30,15,60,0.0005,4.0,0.2,False,100,0.5,0.2,0.1,0.5712185004236766,0.604712737717652,0.5338688373479621,0.9659712960379966,1.0103941507453407,0.9053955762903081,0.6170212765957447,0.5161290322580645,0.574468085106383,94,93,94,0.569290787532807,0.9578948635178244,0.5452985586822238
60,30,8,60,0.001,4.0,0.2,False,125,0.5,0.35,0.1,0.5784521744615436,0.6044706653284879,0.5342098754749427,0.976346746975764,1.0100215497409313,0.9058399441144603,0.5957446808510638,0.5376344086021505,0.574468085106383,94,93,94,0.5693402704017153,0.9579307469276959,0.5560512468542668
40,25,15,60,0.002,3.0,0.1,False,125,0.5,0.2,0.2,0.5745118184360094,0.6048184621997733,0.533875059890718,0.9708180824505867,1.010504338522629,0.9055759625508757,0.6063829787234043,0.4838709677419355,0.574468085106383,94,93,94,0.5693467610452456,0.9580401505367524,0.5291695264241593
60,25,10,60,0.001,3.0,0.1,True,75,0.5,0.2,0.2,0.5713240061789819,0.6199543512562391,0.5187536253819006,0.9688189135289604,1.037849783232159,0.8891162008121525,0.5957446808510638,0.5053763440860215,0.5851063829787234,94,93,94,0.5693539883190699,0.9634829920221557,0.5452413635323725
30,20,5,60,0.0005,4.0,0.1,False,125,0.5,0.8,0.2,0.5892474691973809,0.6068504367295647,0.5318611228737037,0.9908956593511712,1.0131008519876408,0.9004822556382186,0.5,0.5376344086021505,0.6170212765957447,94,93,94,0.5693557798016342,0.9567915538129297,0.5773278425989476
40,20,15,40,0.0005,3.0,0.4,False,125,0.5,0.8,0.3,0.5915701466024071,0.6074875168090582,0.5312389432215114,0.9940313007839926,1.0138644378215025,0.8996234926116922,0.5,0.5053763440860215,0.6063829787234043,94,93,94,0.5693632300152849,0.9567439652165973,0.5558796614047129
40,25,5,30,0.001,4.0,0.4,True,75,0.75,0.35,0.1,0.5790135036906479,0.6067808189106707,0.5320907518842711,0.9796542106440221,1.0154730625557487,0.9078407094145646,0.5851063829787234,0.5161290322580645,0.574468085106383,94,93,94,0.569435785397471,0.9616568859851566,0.5452985586822238
40,25,8,60,0.0005,2.0,0.1,True,100,0.75,0.2,0.2,0.5703236720685788,0.6230031119859215,0.5159088955260859,0.9733197525829705,1.0510054396369537,0.8855896376415683,0.5851063829787234,0.5053763440860215,0.5851063829787234,94,93,94,0.5694560037560037,0.9682975386392609,0.5452413635323725
30,20,5,30,0.0005,4.0,0.2,True,75,1.0,0.2,0.1,0.5691872093058705,0.6152866025770791,0.5236517111900202,0.9653954651296216,1.031012030522825,0.8943337776763352,0.6063829787234043,0.4838709677419355,0.574468085106383,94,93,94,0.5694691568835497,0.9626729040995801,0.5291695264241593
60,25,5,50,0.002,3.0,0.3,False,75,1.0,0.35,0.1,0.5731595773090178,0.6191009347193757,0.5198615971354393,0.976041401193805,1.041304692262897,0.8866321962331168,0.5957446808510638,0.5161290322580645,0.574468085106383,94,93,94,0.5694812659274076,0.963968444248007,0.5452985586822238
50,20,10,30,0.0005,3.0,0.4,False,125,0.5,0.65,0.1,0.5909342179368977,0.6072498802181896,0.5317336190284953,0.9931961870130529,1.0135929934507313,0.9011498788526793,0.5106382978723404,0.5268817204301075,0.6276595744680851,94,93,94,0.5694917496233425,0.9573714361517053,0.5772706474490963
60,25,5,40,0.002,4.0,0.4,False,125,0.75,0.2,0.3,0.5783728459985875,0.6037210477261513,0.5352930039611308,0.9760055711708797,1.0090226995356495,0.9074497336535611,0.5957446808510638,0.5268817204301075,0.574468085106383,94,93,94,0.569507025843641,0.9582362165946052,0.5506749027682453
60,30,8,30,0.0005,4.0,0.4,False,125,0.5,0.8,0.1,0.5930336261931639,0.6082582971759831,0.5307639126375383,0.9959850084388524,1.0148391145603932,0.8989829316723943,0.5,0.5053763440860215,0.6276595744680851,94,93,94,0.5695111049067607,0.9569110231163938,0.5665179592770533
50,20,5,30,0.002,3.0,0.4,True,50,0.65,0.5,0.3,0.5838942603228136,0.6104556369907627,0.5286013661100755,0.9923254154265809,1.0251990938246063,0.9094092517126898,0.5531914893617021,0.4946236559139785,0.6063829787234043,94,93,94,0.569528501550419,0.967304172768648,0.5505033173186914
40,25,8,40,0.0005,2.0,0.2,True,75,0.85,0.2,0.3,0.580497974610462,0.6344094176189337,0.5046682432470438,1.0140254237674358,1.0856118178890417,0.884008073977541,0.5425531914893617,0.5053763440860215,0.6276595744680851,94,93,94,0.5695388304329887,0.9848099459332913,0.5665179592770533
40,25,8,30,0.002,4.0,0.2,False,125,0.5,0.65,0.1,0.590933740058294,0.6078378646873293,0.5313088621948024,0.9931622860013459,1.014402996041837,0.9006223053559382,0.5106382978723404,0.5268817204301075,0.6170212765957447,94,93,94,0.5695733634410658,0.9575126506988876,0.5719514985129261
50,35,15,60,0.0005,3.0,0.1,True,100,0.85,0.35,0.2,0.5706004224796052,0.622270582029332,0.5169080363532407,0.9774899472286391,1.0551379588955057,0.8906009027873432,0.5957446808510638,0.5053763440860215,0.5638297872340425,94,93,94,0.5695893091912864,0.9728694308414244,0.534603065660032
60,30,8,50,0.0005,4.0,0.3,True,100,0.75,0.2,0.1,0.57367988345549,0.6110257308161705,0.5282442774711344,0.9707222890299713,1.0219166433065041,0.9009669373611512,0.5851063829787234,0.5053763440860215,0.5531914893617021,94,93,94,0.5696350041436524,0.9614417903338277,0.5292839167238619
60,20,15,50,0.002,2.0,0.2,True,100,0.5,0.5,0.1,0.586879664283732,0.6105941371801304,0.5288473171271032,0.9933248672995069,1.0224301397007547,0.9059515156166392,0.5425531914893617,0.4838709677419355,0.6063829787234043,94,93,94,0.5697207271536169,0.964190827658697,0.5451269732326699
50,35,5,60,0.0005,2.0,0.4,True,50,0.5,0.5,0.2,0.5792690085895992,0.6158261216075426,0.5236158171842018,1.0011849622612954,1.0505022405478195,0.912976589658547,0.574468085106383,0.5268817204301075,0.5957446808510638,94,93,94,0.5697209693958722,0.9817394151031833,0.5613132006405857
40,20,10,40,0.002,4.0,0.1,False,125,0.5,0.8,0.2,0.5913802365545713,0.607931218145823,0.531526888615597,0.9937375170821041,1.0144814383029468,0.8999954023775967,0.5,0.5053763440860215,0.6063829787234043,94,93,94,0.56972905338071,0.9572384203402717,0.5558796614047129
30,30,10,40,0.002,4.0,0.3,True,100,0.85,0.2,0.3,0.5721079143398196,0.608978028049481,0.5305064380907211,0.9685424220294994,1.0182446595990742,0.9026395045567441,0.5851063829787234,0.5161290322580645,0.574468085106383,94,93,94,0.569742233070101,0.9604420820779092,0.5452985586822238
40,20,8,60,0.0005,4.0,0.2,False,75,0.85,0.5,0.3,0.5667307229072109,0.6089402639480361,0.5306498891060617,0.9592182739832579,1.0173541043032914,0.9006784532421899,0.5957446808510638,0.5053763440860215,0.574468085106383,94,93,94,0.569795076527049,0.9590162787727406,0.5399222145962023
30,20,10,50,0.0005,4.0,0.2,False,125,0.5,0.8,0.2,0.5905948920518301,0.6074244493821886,0.5322250771245776,0.9926923212226956,1.0138287807634017,0.9009256641160603,0.5,0.5053763440860215,0.6170212765957447,94,93,94,0.569824763253383,0.957377222439731,0.5611988103408831
40,25,10,50,0.0005,4.0,0.2,False,100,0.85,0.2,0.2,0.5672216810812915,0.6103391091919204,0.5293877831580053,0.959686871054103,1.0193590736551654,0.8990233507678549,0.5957446808510638,0.5053763440860215,0.5638297872340425,94,93,94,0.5698634461749628,0.9591912122115102,0.534603065660032
60,25,5,40,0.0005,4.0,0.4,False,125,0.5,0.65,0.3,0.5898125091780629,0.6067247955950911,0.5331485656619053,0.9916717500339339,1.0129467014007736,0.9030146139617645,0.5319148936170213,0.5268817204301075,0.6063829787234043,94,93,94,0.5699366806284982,0.957980657681269,0.5666323495767559
50,30,8,30,0.0005,3.0,0.1,False,50,0.85,0.35,0.3,0.5791394562641649,0.6401486132151283,0.49974401352748815,1.0107459916643837,1.1020239888952161,0.8715884974176621,0.5212765957446809,0.4946236559139785,0.6276595744680851,94,93,94,0.5699463133713082,0.9868062431564391,0.5611416151910318
40,30,8,40,0.0005,4.0,0.3,True,100,0.65,0.2,0.2,0.5768868607740638,0.6068873614391517,0.5330805511585599,0.9750317962914341,1.0142253424839165,0.9067503617314224,0.6063829787234043,0.5161290322580645,0.574468085106383,94,93,94,0.5699839562988558,0.9604878521076694,0.5452985586822238
60,25,15,40,0.0005,4.0,0.2,True,75,1.0,0.35,0.2,0.5815508971994354,0.6329424415171216,0.5070707340016792,1.0139592445000747,1.085592330595126,0.8876939318042798,0.5425531914893617,0.4946236559139785,0.6276595744680851,94,93,94,0.5700065877594005,0.9866431311997029,0.5611416151910318
60,20,5,60,0.0005,2.0,0.1,True,75,0.5,0.35,0.3,0.5745067282615283,0.6157284714962519,0.5243207402683049,0.974928646021398,1.0323847710848777,0.8998059600418371,0.5638297872340425,0.4838709677419355,0.5851063829787234,94,93,94,0.5700246058822784,0.9660953655633574,0.5344886753603295
30,30,15,50,0.0005,3.0,0.4,False,125,0.5,0.2,0.2,0.5829216039332947,0.605194020947669,0.5348921888526136,0.9823198773980365,1.0110453787960467,0.9068664507579782,0.5957446808510638,0.5053763440860215,0.5957446808510638,94,93,94,0.5700431049001413,0.9589559147770125,0.5505605124685427
50,30,10,50,0.0005,4.0,0.2,False,100,1.0,0.2,0.2,0.5672614944086615,0.6169763542399056,0.5231306300576298,0.9620052193655962,1.0337522152851557,0.890690077719043,0.6170212765957447,0.5053763440860215,0.574468085106383,94,93,94,0.5700534921487677,0.9622211465020993,0.5399222145962023
60,35,8,60,0.001,3.0,0.2,False,50,0.75,0.5,0.2,0.5753141425163644,0.6274720322542705,0.5126890578723227,0.9925510425450538,1.0665706638900598,0.8794056929272455,0.5851063829787234,0.5161290322580645,0.5851063829787234,94,93,94,0.5700805450632966,0.9729881784086527,0.550617707618394
40,20,10,30,0.001,4.0,0.4,False,100,0.65,0.2,0.1,0.5811042887991004,0.6043962506360596,0.5357664591891828,0.9798863516480882,1.0099292267782345,0.9081578695309426,0.5851063829787234,0.5268817204301075,0.5957446808510638,94,93,94,0.5700813549126211,0.9590435481545885,0.5613132006405857
60,35,10,30,0.002,3.0,0.1,True,50,0.75,0.5,0.2,0.5845161514499991,0.6409326898677887,0.4993796998372969,1.0254985640995373,1.1125203278816795,0.888433833336361,0.5212765957446809,0.5053763440860215,0.648936170212766,94,93,94,0.5701561948525429,1.0004770806090202,0.5771562571493938
60,30,15,30,0.001,4.0,0.3,True,50,1.0,0.5,0.1,0.590338119665852,0.6389921372263789,0.5014558878595602,1.0661696517084092,1.1295716213391453,0.9022924227362871,0.5425531914893617,0.5053763440860215,0.6276595744680851,94,93,94,0.5702240125429696,1.0159320220377162,0.5665179592770533
40,20,8,30,0.001,3.0,0.2,True,125,0.85,0.35,0.3,0.5826052419536113,0.6094463258094204,0.5311132523065876,0.9844073697406247,1.0184404060334464,0.9065153928765213,0.5425531914893617,0.4731182795698925,0.6382978723404256,94,93,94,0.570279789058004,0.9624778994549839,0.555708075955159
30,20,10,50,0.0005,4.0,0.4,False,125,0.5,0.8,0.1,0.5911288784202189,0.6074590098276551,0.5332207546441046,0.9934049620791824,1.0138618473465089,0.902205408079261,0.5,0.5161290322580645,0.6170212765957447,94,93,94,0.5703398822358798,0.9580336277128849,0.5665751544269046
30,20,5,30,0.0005,3.0,0.2,True,75,1.0,0.5,0.2,0.5755887422969985,0.6149376204870312,0.5259834736681263,0.9797666878100542,1.0338775039145676,0.9032612733139945,0.5638297872340425,0.5161290322580645,0.5957446808510638,94,93,94,0.5704605470775788,0.968569388614281,0.5559368565545642
60,25,8,60,0.001,2.0,0.3,True,125,1.0,0.2,0.3,0.5825836918291502,0.6245544562929455,0.516372605292555,0.9991658334757966,1.0580705773997634,0.8946816075355348,0.5425531914893617,0.5161290322580645,0.5851063829787234,94,93,94,0.5704635307927503,0.9763760924676491,0.550617707618394
60,20,15,40,0.002,3.0,0.2,True,50,0.75,0.5,0.2,0.588089421663394,0.6374496334115057,0.5034997068588443,1.0380789583596535,1.107750014162959,0.8925229480414396,0.5425531914893617,0.4838709677419355,0.6276595744680851,94,93,94,0.570474670135175,1.0001364811021993,0.5557652711050103
30,25,10,30,0.0005,4.0,0.2,True,75,0.5,0.2,0.2,0.579748576681382,0.6079728442898602,0.5329994360283916,0.9790520202212207,1.0154285130042076,0.9066641167744894,0.5851063829787234,0.5053763440860215,0.574468085106383,94,93,94,0.5704861401591259,0.9610463148893484,0.5399222145962023
30,20,5,40,0.002,3.0,0.2,True,100,1.0,0.2,0.1,0.5697523257987116,0.6139408507017363,0.5270908970778655,0.9654464545921643,1.02781397479618,0.8986714808447058,0.5957446808510638,0.5053763440860215,0.5425531914893617,94,93,94,0.5705158738898009,0.963242727820443,0.5239647677876915
60,35,15,40,0.0005,2.0,0.3,True,50,0.65,0.35,0.1,0.6028924997467635,0.6476644310673563,0.4936084432480643,1.1173713389872717,1.1577081259360342,0.9044556744745401,0.5425531914893617,0.5483870967741935,0.6170212765957447,94,93,94,0.5706364371577103,1.0310819002052871,0.5827041866849691
30,20,10,50,0.001,4.0,0.3,False,50,0.5,0.35,0.3,0.5693989196592877,0.6078704999499212,0.533488472044961,0.9627860958138215,1.0149849431947295,0.9044599328548713,0.574468085106383,0.5053763440860215,0.574468085106383,94,93,94,0.5706794859974411,0.9597224380248004,0.5399222145962023
60,20,15,40,0.001,3.0,0.1,True,125,0.75,0.5,0.3,0.5856622144726669,0.6129685526332544,0.5284228819124216,0.9913699563841504,1.0259757309795527,0.9052570662289238,0.5425531914893617,0.4946236559139785,0.6276595744680851,94,93,94,0.570695717272838,0.9656163986042383,0.5611416151910318
40,25,8,50,0.001,3.0,0.3,True,100,0.85,0.2,0.3,0.5728796249818876,0.6141390196673051,0.5272736045174589,0.9709376656232982,1.0286408984642683,0.899263199087777,0.5957446808510638,0.5053763440860215,0.574468085106383,94,93,94,0.570706312092382,0.9639520487760227,0.5399222145962023
60,25,5,50,0.001,3.0,0.3,True,75,0.65,0.2,0.2,0.5758675857186037,0.6149109804028325,0.5265273532635288,0.9756236274489868,1.0311057737109286,0.8997734221740108,0.5851063829787234,0.5161290322580645,0.5531914893617021,94,93,94,0.5707191668331807,0.9654395979424697,0.5346602608098834
50,25,15,60,0.001,2.0,0.4,True,125,0.75,0.5,0.3,0.5836383727365226,0.6091925593403749,0.5322811831602594,0.9898404787909911,1.0222069840021766,0.9118309719257708,0.5531914893617021,0.5161290322580645,0.5957446808510638,94,93,94,0.5707368712503171,0.9670189779639737,0.5559368565545642
40,30,8,60,0.002,4.0,0.2,False,100,1.0,0.35,0.1,0.5680735468413002,0.6144300139940917,0.5270439115837678,0.9614774640532053,1.0272389611877006,0.8954949698120427,0.5851063829787234,0.5053763440860215,0.5638297872340425,94,93,94,0.5707369627889298,0.9613669654998717,0.534603065660032
60,35,5,40,0.0005,2.0,0.3,True,75,0.85,0.65,0.1,0.5887623816834376,0.6185072580019891,0.5230058873398322,1.0205903873666395,1.0487879209486377,0.9148285625988928,0.5425531914893617,0.5268817204301075,0.6276595744680851,94,93,94,0.5707565726709107,0.9818082417737652,0.5772706474490963
60,20,8,40,0.002,3.0,0.2,True,125,0.75,0.35,0.3,0.581899941446969,0.609895044723469,0.5317113022904348,0.9833837311503424,1.0190262443340357,0.9080720761227228,0.5531914893617021,0.4838709677419355,0.6382978723404256,94,93,94,0.5708031735069519,0.9635491602283792,0.5610844200411805
40,35,15,40,0.001,4.0,0.1,True,75,0.85,0.5,0.2,0.5717205171039631,0.6181282547728699,0.5235087986569171,0.9760331218727625,1.043262793400452,0.9007319646378198,0.5638297872340425,0.4946236559139785,0.5957446808510638,94,93,94,0.5708185267148935,0.9719973790191359,0.5451841683825212
60,25,5,50,0.001,4.0,0.1,False,75,0.65,0.2,0.1,0.5658618465893022,0.6129543448124014,0.5287224829510077,0.9579815050889714,1.024171777284636,0.8987618397942059,0.6063829787234043,0.5053763440860215,0.5531914893617021,94,93,94,0.5708384138817045,0.9614668085394209,0.5292839167238619
30,25,5,30,0.002,2.0,0.4,True,50,0.85,0.2,0.2,0.5896411174934467,0.6377241481409569,0.5040201264153696,1.0595461073323877,1.113575613604993,0.8914307960504849,0.5425531914893617,0.5376344086021505,0.6063829787234043,94,93,94,0.5708721372781633,1.002503204827739,0.5720086936627774
40,20,15,40,0.001,4.0,0.4,False,125,0.85,0.2,0.3,0.5755284539207722,0.6037140567579744,0.5380624115703699,0.9720051426680452,1.0089864620038536,0.9110645880738165,0.6063829787234043,0.5268817204301075,0.5851063829787234,94,93,94,0.5708882341641721,0.960025525038835,0.5559940517044155
50,25,10,60,0.0005,3.0,0.2,True,100,0.5,0.2,0.1,0.5750443446217446,0.6093407361051257,0.5325289368345258,0.9721784518301876,1.0178077778927106,0.906515361214447,0.5851063829787234,0.5053763440860215,0.5638297872340425,94,93,94,0.5709348364698258,0.9621615695535788,0.534603065660032
40,30,10,50,0.0005,4.0,0.2,False,75,1.0,0.35,0.2,0.5697729062933251,0.6214625368448432,0.5204385295490893,0.9686781027961539,1.0448605164402731,0.8874878985135374,0.6170212765957447,0.5053763440860215,0.5851063829787234,94,93,94,0.5709505331969662,0.9661742074769053,0.5452413635323725
40,25,15,50,0.002,4.0,0.1,True,75,0.5,0.2,0.3,0.5716807916416562,0.6108440877556974,0.5311086236880728,0.9674592967161605,1.020595399231346,0.9044824144148096,0.6063829787234043,0.4838709677419355,0.5531914893617021,94,93,94,0.5709763557218851,0.9625389068230777,0.5185312285518189
30,20,5,50,0.0005,2.0,0.2,True,75,0.75,0.35,0.1,0.5713003650916112,0.6189963314480572,0.5229747386954627,0.9746447503657396,1.0446215353800952,0.8975040761203538,0.6063829787234043,0.5053763440860215,0.5638297872340425,94,93,94,0.57098553507176,0.9710628057502244,0.534603065660032
30,30,8,40,0.001,4.0,0.2,True,75,0.5,0.2,0.3,0.5748125039199058,0.6084262488484741,0.5336810504934637,0.9721513958764135,1.0165614902396818,0.907326418620147,0.6063829787234043,0.5053763440860215,0.574468085106383,94,93,94,0.5710536496709688,0.9619439544299144,0.5399222145962023
40,20,15,30,0.002,2.0,0.4,True,100,0.65,0.5,0.3,0.5922512170724445,0.6105016630944713,0.5316227058924899,1.0009091622607185,1.0210171641512262,0.9091014893762506,0.5319148936170213,0.5161290322580645,0.6170212765957447,94,93,94,0.5710621844934807,0.9650593267637384,0.5665751544269046
50,20,15,30,0.0005,3.0,0.2,True,125,0.85,0.5,0.2,0.5887327339130695,0.612581252047044,0.5297517215807207,0.9957609637836977,1.0247332453707063,0.9066340015728898,0.5425531914893617,0.5053763440860215,0.6276595744680851,94,93,94,0.5711664868138824,0.965683623471798,0.5665179592770533
